year,month,day,hour,price_PT,price_ES,date
2023,4,10,17,0.81,0.81,2023-04-10
2023,4,10,18,20.02,20.02,2023-04-10
2023,4,10,19,29.94,29.94,2023-04-10
2023,4,10,20,60.56,60.56,2023-04-10
2023,4,10,21,85.0,85.0,2023-04-10
2023,4,10,22,84.4,84.4,2023-04-10
2023,4,10,23,89.7,89.7,2023-04-10
2023,4,11,0,67.21,67.21,2023-04-11
2023,4,11,1,68.5,68.5,2023-04-11
2023,4,11,2,68.14,68.14,2023-04-11
2023,4,11,3,60.0,60.0,2023-04-11
2023,4,11,4,67.69,67.69,2023-04-11
2023,4,11,5,72.89,72.89,2023-04-11
2023,4,11,6,92.3,92.3,2023-04-11
2023,4,11,7,101.0,101.0,2023-04-11
2023,4,11,8,130.97,130.97,2023-04-11
2023,4,11,9,142.13,142.13,2023-04-11
2023,4,11,10,123.35,123.35,2023-04-11
2023,4,11,11,118.62,118.62,2023-04-11
2023,4,11,12,103.3,103.3,2023-04-11
2023,4,11,13,110.65,110.65,2023-04-11
2023,4,11,14,105.53,105.53,2023-04-11
2023,4,11,15,63.05,63.05,2023-04-11
2023,4,11,16,40.02,40.02,2023-04-11
2023,4,11,17,35.27,35.27,2023-04-11
2023,4,11,18,35.0,35.0,2023-04-11
2023,4,11,19,39.93,39.93,2023-04-11
2023,4,11,20,100.69,100.69,2023-04-11
2023,4,11,21,134.25,134.25,2023-04-11
2023,4,11,22,141.39,141.39,2023-04-11
2023,4,11,23,129.47,129.47,2023-04-11
2023,4,12,0,109.55,109.55,2023-04-12
2023,4,12,1,93.65,93.65,2023-04-12
2023,4,12,2,65.74,65.74,2023-04-12
2023,4,12,3,41.64,41.64,2023-04-12
2023,4,12,4,41.46,41.46,2023-04-12
2023,4,12,5,42.0,42.0,2023-04-12
2023,4,12,6,50.0,50.0,2023-04-12
2023,4,12,7,68.5,68.5,2023-04-12
2023,4,12,8,96.72,96.72,2023-04-12
2023,4,12,9,98.62,98.62,2023-04-12
2023,4,12,10,42.0,42.0,2023-04-12
2023,4,12,11,25.0,25.0,2023-04-12
2023,4,12,12,4.17,4.17,2023-04-12
2023,4,12,13,4.16,4.16,2023-04-12
2023,4,12,14,4.16,4.16,2023-04-12
2023,4,12,15,1.6,1.6,2023-04-12
2023,4,12,16,1.6,1.6,2023-04-12
2023,4,12,17,1.6,1.6,2023-04-12
2023,4,12,18,4.16,4.16,2023-04-12
2023,4,12,19,4.16,4.16,2023-04-12
2023,4,12,20,20.28,20.28,2023-04-12
2023,4,12,21,41.28,41.28,2023-04-12
2023,4,12,22,70.0,70.0,2023-04-12
2023,4,12,23,65.74,65.74,2023-04-12
2023,4,13,0,45.29,45.29,2023-04-13
2023,4,13,1,79.41,79.41,2023-04-13
2023,4,13,2,74.1,74.1,2023-04-13
2023,4,13,3,72.89,72.89,2023-04-13
2023,4,13,4,72.86,72.86,2023-04-13
2023,4,13,5,72.89,72.89,2023-04-13
2023,4,13,6,83.2,83.2,2023-04-13
2023,4,13,7,90.76,90.76,2023-04-13
2023,4,13,8,123.54,123.54,2023-04-13
2023,4,13,9,106.21,106.21,2023-04-13
2023,4,13,10,90.65,90.65,2023-04-13
2023,4,13,11,35.64,35.64,2023-04-13
2023,4,13,12,69.32,4.16,2023-04-13
2023,4,13,13,61.18,1.6,2023-04-13
2023,4,13,14,57.5,1.5,2023-04-13
2023,4,13,15,57.14,0.57,2023-04-13
2023,4,13,16,0.1,0.1,2023-04-13
2023,4,13,17,0.1,0.1,2023-04-13
2023,4,13,18,1.5,1.5,2023-04-13
2023,4,13,19,1.6,1.6,2023-04-13
2023,4,13,20,25.0,25.0,2023-04-13
2023,4,13,21,100.0,100.0,2023-04-13
2023,4,13,22,122.0,122.0,2023-04-13
2023,4,13,23,104.0,104.0,2023-04-13
2023,4,14,0,103.61,103.61,2023-04-14
2023,4,14,1,90.76,90.76,2023-04-14
2023,4,14,2,87.72,87.72,2023-04-14
2023,4,14,3,87.41,87.41,2023-04-14
2023,4,14,4,83.49,83.49,2023-04-14
2023,4,14,5,78.1,78.1,2023-04-14
2023,4,14,6,72.24,72.24,2023-04-14
2023,4,14,7,72.86,72.86,2023-04-14
2023,4,14,8,78.04,78.04,2023-04-14
2023,4,14,9,78.04,78.04,2023-04-14
2023,4,14,10,41.64,41.64,2023-04-14
2023,4,14,11,30.0,25.0,2023-04-14
2023,4,14,12,41.22,4.16,2023-04-14
2023,4,14,13,37.32,4.16,2023-04-14
2023,4,14,14,28.0,4.0,2023-04-14
2023,4,14,15,1.6,1.6,2023-04-14
2023,4,14,16,1.5,1.5,2023-04-14
2023,4,14,17,1.5,1.5,2023-04-14
2023,4,14,18,2.0,2.0,2023-04-14
2023,4,14,19,4.16,4.16,2023-04-14
2023,4,14,20,25.2,25.2,2023-04-14
2023,4,14,21,73.25,73.25,2023-04-14
2023,4,14,22,82.89,82.89,2023-04-14
2023,4,14,23,75.34,75.34,2023-04-14
2023,4,15,0,46.34,46.34,2023-04-15
2023,4,15,1,36.38,36.38,2023-04-15
2023,4,15,2,34.9,34.9,2023-04-15
2023,4,15,3,32.5,32.5,2023-04-15
2023,4,15,4,32.5,32.5,2023-04-15
2023,4,15,5,32.14,32.14,2023-04-15
2023,4,15,6,33.1,33.1,2023-04-15
2023,4,15,7,35.25,35.25,2023-04-15
2023,4,15,8,37.0,37.0,2023-04-15
2023,4,15,9,36.4,36.4,2023-04-15
2023,4,15,10,25.0,25.0,2023-04-15
2023,4,15,11,4.17,4.17,2023-04-15
2023,4,15,12,1.6,1.6,2023-04-15
2023,4,15,13,1.5,1.5,2023-04-15
2023,4,15,14,1.5,1.5,2023-04-15
2023,4,15,15,1.5,1.5,2023-04-15
2023,4,15,16,0.1,0.1,2023-04-15
2023,4,15,17,0.0,0.0,2023-04-15
2023,4,15,18,0.1,0.1,2023-04-15
2023,4,15,19,1.5,1.5,2023-04-15
2023,4,15,20,13.3,13.3,2023-04-15
2023,4,15,21,38.76,38.76,2023-04-15
2023,4,15,22,44.28,44.28,2023-04-15
2023,4,15,23,40.61,40.61,2023-04-15
2023,4,16,0,38.36,38.36,2023-04-16
2023,4,16,1,28.28,28.28,2023-04-16
2023,4,16,2,26.1,26.1,2023-04-16
2023,4,16,3,24.5,24.5,2023-04-16
2023,4,16,4,23.72,23.72,2023-04-16
2023,4,16,5,16.0,16.0,2023-04-16
2023,4,16,6,20.38,20.38,2023-04-16
2023,4,16,7,23.0,23.0,2023-04-16
2023,4,16,8,24.5,24.5,2023-04-16
2023,4,16,9,22.15,22.15,2023-04-16
2023,4,16,10,4.99,4.99,2023-04-16
2023,4,16,11,1.5,1.5,2023-04-16
2023,4,16,12,30.38,0.0,2023-04-16
2023,4,16,13,38.28,0.0,2023-04-16
2023,4,16,14,40.0,0.0,2023-04-16
2023,4,16,15,38.28,0.0,2023-04-16
2023,4,16,16,24.14,0.0,2023-04-16
2023,4,16,17,24.14,0.0,2023-04-16
2023,4,16,18,24.14,0.0,2023-04-16
2023,4,16,19,24.14,1.5,2023-04-16
2023,4,16,20,25.0,25.0,2023-04-16
2023,4,16,21,75.0,75.0,2023-04-16
2023,4,16,22,127.85,127.85,2023-04-16
2023,4,16,23,110.17,110.17,2023-04-16
2023,4,17,0,55.22,55.22,2023-04-17
2023,4,17,1,86.03,86.03,2023-04-17
2023,4,17,2,81.87,81.87,2023-04-17
2023,4,17,3,55.0,55.0,2023-04-17
2023,4,17,4,45.0,45.0,2023-04-17
2023,4,17,5,45.0,45.0,2023-04-17
2023,4,17,6,55.0,55.0,2023-04-17
2023,4,17,7,83.96,83.96,2023-04-17
2023,4,17,8,110.0,110.0,2023-04-17
2023,4,17,9,104.22,104.22,2023-04-17
2023,4,17,10,82.75,82.75,2023-04-17
2023,4,17,11,41.73,41.73,2023-04-17
2023,4,17,12,44.24,41.02,2023-04-17
2023,4,17,13,49.41,40.63,2023-04-17
2023,4,17,14,51.77,40.02,2023-04-17
2023,4,17,15,58.03,35.0,2023-04-17
2023,4,17,16,86.09,25.0,2023-04-17
2023,4,17,17,86.09,25.0,2023-04-17
2023,4,17,18,86.09,25.0,2023-04-17
2023,4,17,19,88.3,39.73,2023-04-17
2023,4,17,20,86.09,86.09,2023-04-17
2023,4,17,21,125.12,125.12,2023-04-17
2023,4,17,22,134.25,134.25,2023-04-17
2023,4,17,23,104.22,104.22,2023-04-17
2023,4,18,0,88.3,88.3,2023-04-18
2023,4,18,1,105.31,105.31,2023-04-18
2023,4,18,2,81.99,81.99,2023-04-18
2023,4,18,3,75.62,75.62,2023-04-18
2023,4,18,4,75.62,75.62,2023-04-18
2023,4,18,5,75.62,75.62,2023-04-18
2023,4,18,6,101.27,101.27,2023-04-18
2023,4,18,7,100.35,100.35,2023-04-18
2023,4,18,8,122.26,122.26,2023-04-18
2023,4,18,9,123.0,123.0,2023-04-18
2023,4,18,10,106.16,106.16,2023-04-18
2023,4,18,11,75.2,75.2,2023-04-18
2023,4,18,12,75.98,75.98,2023-04-18
2023,4,18,13,78.1,78.1,2023-04-18
2023,4,18,14,80.0,80.0,2023-04-18
2023,4,18,15,78.0,78.0,2023-04-18
2023,4,18,16,98.69,74.74,2023-04-18
2023,4,18,17,98.69,74.74,2023-04-18
2023,4,18,18,98.69,85.0,2023-04-18
2023,4,18,19,98.69,81.5,2023-04-18
2023,4,18,20,119.88,119.88,2023-04-18
2023,4,18,21,137.1,137.1,2023-04-18
2023,4,18,22,141.4,141.4,2023-04-18
2023,4,18,23,128.32,128.32,2023-04-18
2023,4,19,0,111.41,111.41,2023-04-19
2023,4,19,1,127.54,127.54,2023-04-19
2023,4,19,2,116.8,116.8,2023-04-19
2023,4,19,3,105.71,105.71,2023-04-19
2023,4,19,4,105.71,105.71,2023-04-19
2023,4,19,5,104.86,104.86,2023-04-19
2023,4,19,6,105.87,105.87,2023-04-19
2023,4,19,7,130.0,130.0,2023-04-19
2023,4,19,8,139.1,139.1,2023-04-19
2023,4,19,9,141.4,141.4,2023-04-19
2023,4,19,10,133.26,133.26,2023-04-19
2023,4,19,11,108.26,108.26,2023-04-19
2023,4,19,12,97.16,97.16,2023-04-19
2023,4,19,13,93.9,93.9,2023-04-19
2023,4,19,14,89.64,89.64,2023-04-19
2023,4,19,15,89.48,89.48,2023-04-19
2023,4,19,16,89.42,88.68,2023-04-19
2023,4,19,17,89.42,88.58,2023-04-19
2023,4,19,18,89.64,89.64,2023-04-19
2023,4,19,19,105.31,105.31,2023-04-19
2023,4,19,20,122.25,122.25,2023-04-19
2023,4,19,21,135.86,135.86,2023-04-19
2023,4,19,22,145.0,145.0,2023-04-19
2023,4,19,23,134.11,134.11,2023-04-19
2023,4,20,0,125.33,125.33,2023-04-20
2023,4,20,1,126.0,126.0,2023-04-20
2023,4,20,2,122.03,122.03,2023-04-20
2023,4,20,3,123.61,123.61,2023-04-20
2023,4,20,4,123.89,123.89,2023-04-20
2023,4,20,5,125.33,125.33,2023-04-20
2023,4,20,6,127.22,127.22,2023-04-20
2023,4,20,7,127.97,127.97,2023-04-20
2023,4,20,8,144.48,144.48,2023-04-20
2023,4,20,9,144.7,144.7,2023-04-20
2023,4,20,10,130.09,130.09,2023-04-20
2023,4,20,11,100.9,100.9,2023-04-20
2023,4,20,12,90.75,87.73,2023-04-20
2023,4,20,13,90.74,80.0,2023-04-20
2023,4,20,14,85.07,74.87,2023-04-20
2023,4,20,15,84.67,53.6,2023-04-20
2023,4,20,16,84.47,50.36,2023-04-20
2023,4,20,17,84.47,49.87,2023-04-20
2023,4,20,18,84.67,51.07,2023-04-20
2023,4,20,19,84.67,75.27,2023-04-20
2023,4,20,20,123.26,123.26,2023-04-20
2023,4,20,21,147.42,147.42,2023-04-20
2023,4,20,22,145.33,145.33,2023-04-20
2023,4,20,23,134.37,134.37,2023-04-20
2023,4,21,0,129.44,129.44,2023-04-21
2023,4,21,1,122.5,122.5,2023-04-21
2023,4,21,2,112.39,112.39,2023-04-21
2023,4,21,3,117.6,117.6,2023-04-21
2023,4,21,4,119.84,119.84,2023-04-21
2023,4,21,5,115.01,115.01,2023-04-21
2023,4,21,6,115.0,115.0,2023-04-21
2023,4,21,7,127.5,127.5,2023-04-21
2023,4,21,8,141.54,141.54,2023-04-21
2023,4,21,9,145.99,145.99,2023-04-21
2023,4,21,10,120.18,120.18,2023-04-21
2023,4,21,11,128.13,128.13,2023-04-21
2023,4,21,12,109.29,109.29,2023-04-21
2023,4,21,13,95.49,95.49,2023-04-21
2023,4,21,14,55.44,55.44,2023-04-21
2023,4,21,15,40.1,40.1,2023-04-21
2023,4,21,16,29.11,29.11,2023-04-21
2023,4,21,17,25.0,25.0,2023-04-21
2023,4,21,18,29.61,29.61,2023-04-21
2023,4,21,19,49.31,49.31,2023-04-21
2023,4,21,20,95.49,95.49,2023-04-21
2023,4,21,21,134.71,134.71,2023-04-21
2023,4,21,22,135.51,135.51,2023-04-21
2023,4,21,23,133.71,133.71,2023-04-21
2023,4,22,0,123.1,123.1,2023-04-22
2023,4,22,1,122.01,122.01,2023-04-22
2023,4,22,2,101.95,101.95,2023-04-22
2023,4,22,3,103.57,103.57,2023-04-22
2023,4,22,4,93.17,93.17,2023-04-22
2023,4,22,5,91.33,91.33,2023-04-22
2023,4,22,6,96.03,96.03,2023-04-22
2023,4,22,7,100.0,100.0,2023-04-22
2023,4,22,8,106.95,106.95,2023-04-22
2023,4,22,9,109.18,109.18,2023-04-22
2023,4,22,10,107.28,107.28,2023-04-22
2023,4,22,11,77.61,77.61,2023-04-22
2023,4,22,12,69.61,69.61,2023-04-22
2023,4,22,13,51.0,51.0,2023-04-22
2023,4,22,14,34.84,34.84,2023-04-22
2023,4,22,15,22.56,22.56,2023-04-22
2023,4,22,16,10.0,10.0,2023-04-22
2023,4,22,17,4.16,4.16,2023-04-22
2023,4,22,18,4.17,4.17,2023-04-22
2023,4,22,19,31.0,31.0,2023-04-22
2023,4,22,20,73.6,73.6,2023-04-22
2023,4,22,21,129.27,129.27,2023-04-22
2023,4,22,22,128.45,128.45,2023-04-22
2023,4,22,23,121.27,121.27,2023-04-22
2023,4,23,0,101.64,101.64,2023-04-23
2023,4,23,1,108.0,108.0,2023-04-23
2023,4,23,2,97.52,97.52,2023-04-23
2023,4,23,3,95.02,95.02,2023-04-23
2023,4,23,4,89.44,89.44,2023-04-23
2023,4,23,5,86.67,86.67,2023-04-23
2023,4,23,6,76.61,76.61,2023-04-23
2023,4,23,7,75.1,75.1,2023-04-23
2023,4,23,8,65.0,65.0,2023-04-23
2023,4,23,9,50.0,50.0,2023-04-23
2023,4,23,10,6.1,6.1,2023-04-23
2023,4,23,11,0.0,0.0,2023-04-23
2023,4,23,12,0.0,0.0,2023-04-23
2023,4,23,13,1.5,1.5,2023-04-23
2023,4,23,14,1.5,1.5,2023-04-23
2023,4,23,15,0.0,0.0,2023-04-23
2023,4,23,16,0.0,0.0,2023-04-23
2023,4,23,17,0.0,0.0,2023-04-23
2023,4,23,18,0.0,0.0,2023-04-23
2023,4,23,19,0.0,0.0,2023-04-23
2023,4,23,20,3.23,3.23,2023-04-23
2023,4,23,21,88.0,88.0,2023-04-23
2023,4,23,22,125.02,125.02,2023-04-23
2023,4,23,23,120.0,120.0,2023-04-23
2023,4,24,0,109.84,109.84,2023-04-24
2023,4,24,1,90.0,90.0,2023-04-24
2023,4,24,2,91.8,91.8,2023-04-24
2023,4,24,3,91.82,91.82,2023-04-24
2023,4,24,4,93.4,93.4,2023-04-24
2023,4,24,5,100.88,100.88,2023-04-24
2023,4,24,6,105.0,105.0,2023-04-24
2023,4,24,7,115.46,115.46,2023-04-24
2023,4,24,8,133.8,133.8,2023-04-24
2023,4,24,9,135.0,135.0,2023-04-24
2023,4,24,10,126.92,126.92,2023-04-24
2023,4,24,11,91.76,91.76,2023-04-24
2023,4,24,12,75.97,75.97,2023-04-24
2023,4,24,13,65.89,65.89,2023-04-24
2023,4,24,14,64.41,60.11,2023-04-24
2023,4,24,15,63.6,58.21,2023-04-24
2023,4,24,16,64.61,25.0,2023-04-24
2023,4,24,17,64.61,25.0,2023-04-24
2023,4,24,18,64.61,49.81,2023-04-24
2023,4,24,19,64.61,64.61,2023-04-24
2023,4,24,20,87.71,87.71,2023-04-24
2023,4,24,21,135.97,135.97,2023-04-24
2023,4,24,22,136.55,136.55,2023-04-24
2023,4,24,23,130.0,130.0,2023-04-24
2023,4,25,0,119.15,119.15,2023-04-25
2023,4,25,1,127.39,127.39,2023-04-25
2023,4,25,2,123.56,123.56,2023-04-25
2023,4,25,3,110.0,110.0,2023-04-25
2023,4,25,4,96.03,96.03,2023-04-25
2023,4,25,5,91.75,91.75,2023-04-25
2023,4,25,6,97.35,97.35,2023-04-25
2023,4,25,7,121.6,121.6,2023-04-25
2023,4,25,8,134.1,134.1,2023-04-25
2023,4,25,9,130.18,130.18,2023-04-25
2023,4,25,10,95.0,95.0,2023-04-25
2023,4,25,11,79.81,79.81,2023-04-25
2023,4,25,12,67.51,67.51,2023-04-25
2023,4,25,13,60.21,60.21,2023-04-25
2023,4,25,14,60.01,60.01,2023-04-25
2023,4,25,15,49.95,49.95,2023-04-25
2023,4,25,16,56.67,20.1,2023-04-25
2023,4,25,17,56.57,20.0,2023-04-25
2023,4,25,18,65.0,25.0,2023-04-25
2023,4,25,19,69.0,59.11,2023-04-25
2023,4,25,20,81.1,81.1,2023-04-25
2023,4,25,21,133.95,133.95,2023-04-25
2023,4,25,22,141.54,141.54,2023-04-25
2023,4,25,23,137.53,137.53,2023-04-25
2023,4,26,0,120.0,120.0,2023-04-26
2023,4,26,1,106.79,106.79,2023-04-26
2023,4,26,2,99.91,99.91,2023-04-26
2023,4,26,3,94.58,94.58,2023-04-26
2023,4,26,4,93.98,93.98,2023-04-26
2023,4,26,5,93.33,93.33,2023-04-26
2023,4,26,6,101.9,101.9,2023-04-26
2023,4,26,7,125.16,125.16,2023-04-26
2023,4,26,8,139.91,139.91,2023-04-26
2023,4,26,9,141.53,141.53,2023-04-26
2023,4,26,10,126.0,126.0,2023-04-26
2023,4,26,11,117.81,117.81,2023-04-26
2023,4,26,12,107.0,107.0,2023-04-26
2023,4,26,13,94.99,94.99,2023-04-26
2023,4,26,14,91.79,91.79,2023-04-26
2023,4,26,15,87.04,87.04,2023-04-26
2023,4,26,16,80.95,80.95,2023-04-26
2023,4,26,17,79.47,79.47,2023-04-26
2023,4,26,18,83.0,83.0,2023-04-26
2023,4,26,19,87.04,87.04,2023-04-26
2023,4,26,20,122.01,122.01,2023-04-26
2023,4,26,21,135.29,135.29,2023-04-26
2023,4,26,22,146.12,146.12,2023-04-26
2023,4,26,23,133.54,133.54,2023-04-26
2023,4,27,0,120.48,120.48,2023-04-27
2023,4,27,1,113.69,113.69,2023-04-27
2023,4,27,2,113.69,113.69,2023-04-27
2023,4,27,3,105.0,105.0,2023-04-27
2023,4,27,4,100.0,100.0,2023-04-27
2023,4,27,5,105.0,105.0,2023-04-27
2023,4,27,6,106.8,106.8,2023-04-27
2023,4,27,7,123.39,123.39,2023-04-27
2023,4,27,8,142.58,142.58,2023-04-27
2023,4,27,9,135.41,135.41,2023-04-27
2023,4,27,10,113.18,113.18,2023-04-27
2023,4,27,11,96.99,96.99,2023-04-27
2023,4,27,12,92.5,92.5,2023-04-27
2023,4,27,13,94.0,94.0,2023-04-27
2023,4,27,14,91.0,91.0,2023-04-27
2023,4,27,15,88.74,88.74,2023-04-27
2023,4,27,16,86.48,86.48,2023-04-27
2023,4,27,17,86.48,86.48,2023-04-27
2023,4,27,18,91.12,91.12,2023-04-27
2023,4,27,19,99.99,99.99,2023-04-27
2023,4,27,20,117.35,117.35,2023-04-27
2023,4,27,21,129.8,129.8,2023-04-27
2023,4,27,22,138.01,138.01,2023-04-27
2023,4,27,23,126.0,126.0,2023-04-27
2023,4,28,0,120.0,120.0,2023-04-28
2023,4,28,1,120.0,120.0,2023-04-28
2023,4,28,2,115.27,115.27,2023-04-28
2023,4,28,3,98.7,98.7,2023-04-28
2023,4,28,4,113.69,113.69,2023-04-28
2023,4,28,5,92.0,92.0,2023-04-28
2023,4,28,6,98.19,98.19,2023-04-28
2023,4,28,7,110.0,110.0,2023-04-28
2023,4,28,8,123.74,123.74,2023-04-28
2023,4,28,9,126.38,126.38,2023-04-28
2023,4,28,10,120.0,120.0,2023-04-28
2023,4,28,11,112.81,112.81,2023-04-28
2023,4,28,12,105.83,105.83,2023-04-28
2023,4,28,13,101.72,101.72,2023-04-28
2023,4,28,14,92.78,92.78,2023-04-28
2023,4,28,15,86.65,86.65,2023-04-28
2023,4,28,16,80.0,80.0,2023-04-28
2023,4,28,17,81.1,81.1,2023-04-28
2023,4,28,18,91.63,91.63,2023-04-28
2023,4,28,19,112.0,112.0,2023-04-28
2023,4,28,20,118.0,118.0,2023-04-28
2023,4,28,21,126.0,126.0,2023-04-28
2023,4,28,22,126.93,126.93,2023-04-28
2023,4,28,23,120.0,120.0,2023-04-28
2023,4,29,0,116.02,116.02,2023-04-29
2023,4,29,1,115.59,115.59,2023-04-29
2023,4,29,2,110.25,110.25,2023-04-29
2023,4,29,3,106.1,106.1,2023-04-29
2023,4,29,4,105.0,105.0,2023-04-29
2023,4,29,5,101.24,101.24,2023-04-29
2023,4,29,6,102.75,102.75,2023-04-29
2023,4,29,7,103.24,103.24,2023-04-29
2023,4,29,8,109.4,109.4,2023-04-29
2023,4,29,9,115.64,115.64,2023-04-29
2023,4,29,10,106.61,106.61,2023-04-29
2023,4,29,11,103.58,103.58,2023-04-29
2023,4,29,12,92.87,92.87,2023-04-29
2023,4,29,13,75.41,75.41,2023-04-29
2023,4,29,14,69.01,69.01,2023-04-29
2023,4,29,15,43.21,43.21,2023-04-29
2023,4,29,16,37.65,6.0,2023-04-29
2023,4,29,17,30.0,4.16,2023-04-29
2023,4,29,18,30.0,4.16,2023-04-29
2023,4,29,19,32.6,10.0,2023-04-29
2023,4,29,20,58.09,58.09,2023-04-29
2023,4,29,21,114.34,114.34,2023-04-29
2023,4,29,22,120.0,120.0,2023-04-29
2023,4,29,23,115.57,115.57,2023-04-29
2023,4,30,0,110.0,110.0,2023-04-30
2023,4,30,1,99.28,99.28,2023-04-30
2023,4,30,2,91.09,91.09,2023-04-30
2023,4,30,3,88.38,88.38,2023-04-30
2023,4,30,4,85.49,85.49,2023-04-30
2023,4,30,5,74.93,74.93,2023-04-30
2023,4,30,6,75.07,75.07,2023-04-30
2023,4,30,7,84.62,84.62,2023-04-30
2023,4,30,8,82.0,82.0,2023-04-30
2023,4,30,9,75.0,75.0,2023-04-30
2023,4,30,10,50.0,50.0,2023-04-30
2023,4,30,11,27.7,27.7,2023-04-30
2023,4,30,12,40.0,30.96,2023-04-30
2023,4,30,13,45.07,45.07,2023-04-30
2023,4,30,14,37.65,23.67,2023-04-30
2023,4,30,15,30.0,14.66,2023-04-30
2023,4,30,16,40.0,1.5,2023-04-30
2023,4,30,17,37.65,14.0,2023-04-30
2023,4,30,18,37.65,20.0,2023-04-30
2023,4,30,19,43.37,43.37,2023-04-30
2023,4,30,20,74.67,74.67,2023-04-30
2023,4,30,21,111.44,111.44,2023-04-30
2023,4,30,22,122.2,122.2,2023-04-30
2023,4,30,23,117.12,117.12,2023-04-30
2023,5,1,0,108.71,108.71,2023-05-01
2023,5,1,1,109.9,109.9,2023-05-01
2023,5,1,2,99.9,99.9,2023-05-01
2023,5,1,3,95.49,95.49,2023-05-01
2023,5,1,4,90.59,90.59,2023-05-01
2023,5,1,5,87.4,87.4,2023-05-01
2023,5,1,6,88.0,88.0,2023-05-01
2023,5,1,7,87.38,87.38,2023-05-01
2023,5,1,8,89.56,89.56,2023-05-01
2023,5,1,9,84.26,84.26,2023-05-01
2023,5,1,10,49.81,49.81,2023-05-01
2023,5,1,11,31.0,31.0,2023-05-01
2023,5,1,12,110.0,1.6,2023-05-01
2023,5,1,13,114.95,1.5,2023-05-01
2023,5,1,14,114.95,1.5,2023-05-01
2023,5,1,15,94.85,1.5,2023-05-01
2023,5,1,16,110.0,0.0,2023-05-01
2023,5,1,17,81.0,0.0,2023-05-01
2023,5,1,18,81.0,0.57,2023-05-01
2023,5,1,19,110.0,4.16,2023-05-01
2023,5,1,20,67.0,67.0,2023-05-01
2023,5,1,21,117.06,117.06,2023-05-01
2023,5,1,22,122.57,122.57,2023-05-01
2023,5,1,23,122.57,122.57,2023-05-01
2023,5,2,0,119.0,119.0,2023-05-02
2023,5,2,1,111.34,111.34,2023-05-02
2023,5,2,2,90.3,90.3,2023-05-02
2023,5,2,3,90.3,90.3,2023-05-02
2023,5,2,4,90.0,90.0,2023-05-02
2023,5,2,5,90.3,90.3,2023-05-02
2023,5,2,6,110.48,110.48,2023-05-02
2023,5,2,7,115.0,115.0,2023-05-02
2023,5,2,8,127.69,127.69,2023-05-02
2023,5,2,9,135.43,135.43,2023-05-02
2023,5,2,10,119.34,119.34,2023-05-02
2023,5,2,11,115.21,115.21,2023-05-02
2023,5,2,12,108.96,108.96,2023-05-02
2023,5,2,13,98.46,98.46,2023-05-02
2023,5,2,14,92.76,92.76,2023-05-02
2023,5,2,15,86.32,86.32,2023-05-02
2023,5,2,16,94.85,81.97,2023-05-02
2023,5,2,17,112.18,87.2,2023-05-02
2023,5,2,18,112.18,94.43,2023-05-02
2023,5,2,19,114.69,98.89,2023-05-02
2023,5,2,20,124.99,124.99,2023-05-02
2023,5,2,21,142.86,142.86,2023-05-02
2023,5,2,22,148.16,148.16,2023-05-02
2023,5,2,23,125.0,125.0,2023-05-02
2023,5,3,0,116.13,116.13,2023-05-03
2023,5,3,1,116.2,116.2,2023-05-03
2023,5,3,2,102.63,102.63,2023-05-03
2023,5,3,3,100.97,100.97,2023-05-03
2023,5,3,4,97.8,97.8,2023-05-03
2023,5,3,5,85.55,85.55,2023-05-03
2023,5,3,6,91.38,91.38,2023-05-03
2023,5,3,7,102.0,102.0,2023-05-03
2023,5,3,8,121.2,121.2,2023-05-03
2023,5,3,9,119.34,119.34,2023-05-03
2023,5,3,10,110.1,110.1,2023-05-03
2023,5,3,11,82.1,82.1,2023-05-03
2023,5,3,12,77.61,77.61,2023-05-03
2023,5,3,13,65.99,65.99,2023-05-03
2023,5,3,14,49.95,49.95,2023-05-03
2023,5,3,15,38.01,38.01,2023-05-03
2023,5,3,16,30.0,30.0,2023-05-03
2023,5,3,17,25.0,25.0,2023-05-03
2023,5,3,18,40.0,40.0,2023-05-03
2023,5,3,19,45.41,45.41,2023-05-03
2023,5,3,20,80.01,80.01,2023-05-03
2023,5,3,21,117.84,117.84,2023-05-03
2023,5,3,22,122.99,122.99,2023-05-03
2023,5,3,23,115.69,115.69,2023-05-03
2023,5,4,0,85.49,85.49,2023-05-04
2023,5,4,1,86.0,86.0,2023-05-04
2023,5,4,2,79.61,79.61,2023-05-04
2023,5,4,3,79.81,79.81,2023-05-04
2023,5,4,4,79.61,79.61,2023-05-04
2023,5,4,5,80.01,80.01,2023-05-04
2023,5,4,6,82.2,82.2,2023-05-04
2023,5,4,7,100.68,100.68,2023-05-04
2023,5,4,8,115.09,115.09,2023-05-04
2023,5,4,9,119.9,119.9,2023-05-04
2023,5,4,10,104.42,104.42,2023-05-04
2023,5,4,11,90.0,90.0,2023-05-04
2023,5,4,12,79.6,79.6,2023-05-04
2023,5,4,13,71.07,71.07,2023-05-04
2023,5,4,14,62.27,62.27,2023-05-04
2023,5,4,15,59.79,59.79,2023-05-04
2023,5,4,16,65.14,65.14,2023-05-04
2023,5,4,17,69.22,69.22,2023-05-04
2023,5,4,18,75.73,75.73,2023-05-04
2023,5,4,19,80.61,80.61,2023-05-04
2023,5,4,20,108.0,108.0,2023-05-04
2023,5,4,21,115.52,115.52,2023-05-04
2023,5,4,22,128.58,128.58,2023-05-04
